ParkCode,Date,Temperature,Weather_Despcription
semo,1634230800,301.45,overcast clouds
semo,1634317200,302.28,light rain
semo,1634403600,296.46,light rain
semo,1634490000,295.47,clear sky
semo,1634576400,295.84,overcast clouds
semo,1634662800,299.54,few clouds
seki,1634065200,281.11,clear sky
seki,1634151600,284.03,clear sky
seki,1634238000,286.16,clear sky
seki,1634324400,287.95,clear sky
seki,1634410800,290.16,clear sky
seki,1634497200,290.77,overcast clouds
seki,1634583600,290.15,clear sky
seki,1634670000,291.34,clear sky
shen,1634140800,297.78,scattered clouds
shen,1634227200,299.55,overcast clouds
shen,1634313600,299.67,broken clouds
shen,1634400000,296.38,light rain
shen,1634486400,288.51,clear sky
shen,1634572800,290.68,clear sky
shen,1634659200,290.88,clear sky
shen,1634745600,292.81,scattered clouds
shil,1634058000,299.66,light rain
shil,1634144400,296.77,light rain
shil,1634230800,298.28,broken clouds
shil,1634317200,299.11,moderate rain
shil,1634403600,291.89,clear sky
shil,1634490000,293.89,clear sky
shil,1634576400,296.07,clear sky
shil,1634662800,296.37,scattered clouds
sitk,1634068800,269.95,heavy snow
sitk,1634155200,269.17,heavy snow
sitk,1634241600,271.23,snow
sitk,1634328000,269.66,light snow
sitk,1634414400,269.21,snow
sitk,1634500800,268.97,scattered clouds
sitk,1634587200,269.25,heavy snow
sitk,1634673600,269.33,heavy snow
slbe,1634144400,291.79,overcast clouds
slbe,1634230800,292.9,light rain
slbe,1634317200,286.73,heavy intensity rain
slbe,1634403600,283.01,moderate rain
slbe,1634490000,286.01,clear sky
slbe,1634576400,287.49,clear sky
slbe,1634662800,286.98,scattered clouds
slbe,1634749200,283.11,light rain
spar,1634140800,294.88,light rain
spar,1634227200,292.36,light rain
spar,1634313600,293.07,light rain
spar,1634400000,290.98,moderate rain
spar,1634486400,286.41,clear sky
spar,1634572800,286.28,few clouds
spar,1634659200,289.08,clear sky
spar,1634745600,291.81,clear sky
stsp,1634140800,298.08,scattered clouds
stsp,1634227200,297.86,overcast clouds
stsp,1634313600,298.37,overcast clouds
stsp,1634400000,298.38,light rain
stsp,1634486400,288.91,clear sky
stsp,1634572800,289.88,clear sky
stsp,1634659200,292.58,clear sky
stsp,1634745600,293.01,few clouds
stli,1634140800,293.81,broken clouds
stli,1634227200,295.19,overcast clouds
stli,1634313600,293.4,overcast clouds
stli,1634400000,293.41,light rain
stli,1634486400,287.84,clear sky
stli,1634572800,288.81,clear sky
stli,1634659200,290.31,clear sky
stli,1634745600,292.04,clear sky
stge,1634058000,296.32,clear sky
stge,1634144400,297.93,moderate rain
stge,1634230800,299.64,light rain
stge,1634317200,299.37,moderate rain
stge,1634403600,292.05,clear sky
stge,1634490000,294.65,clear sky
stge,1634576400,295.43,clear sky
stge,1634662800,296.03,scattered clouds
stea,1634140800,293.84,overcast clouds
stea,1634227200,294.92,overcast clouds
stea,1634313600,294.34,broken clouds
stea,1634400000,291.04,light rain
stea,1634486400,286.47,few clouds
stea,1634572800,286.84,clear sky
stea,1634659200,287.44,clear sky
stea,1634745600,289.07,clear sky
stri,1634058000,294.21,light rain
stri,1634144400,294.82,overcast clouds
stri,1634230800,299.13,broken clouds
stri,1634317200,296.66,light rain
stri,1634403600,289.74,light rain
stri,1634490000,291.54,clear sky
stri,1634576400,294.92,scattered clouds
stri,1634662800,294.62,clear sky
sucr,1634065200,280.97,light rain
sucr,1634151600,283.99,clear sky
sucr,1634238000,288.43,clear sky
sucr,1634324400,284.41,clear sky
sucr,1634410800,286.93,clear sky
sucr,1634497200,291.63,broken clouds
sucr,1634583600,291.21,clear sky
sucr,1634670000,290.51,few clouds
tapr,1634061600,296.65,light rain
tapr,1634148000,296.65,light rain
tapr,1634234400,297.46,moderate rain
tapr,1634320800,289.95,clear sky
tapr,1634407200,291.97,clear sky
tapr,1634493600,293.77,clear sky
tapr,1634580000,295.35,clear sky
tapr,1634666400,291.94,overcast clouds
thko,1634140800,293.8,overcast clouds
thko,1634227200,293.68,broken clouds
thko,1634313600,293.5,overcast clouds
thko,1634400000,294.7,moderate rain
thko,1634486400,287.73,clear sky
thko,1634572800,288.3,clear sky
thko,1634659200,289.8,clear sky
thko,1634745600,292.13,clear sky
thrb,1634054400,292.56,overcast clouds
thrb,1634140800,292.7,clear sky
thrb,1634227200,292.98,broken clouds
thrb,1634313600,292.8,broken clouds
thrb,1634400000,293.7,light rain
thrb,1634486400,287.53,clear sky
thrb,1634572800,288.7,clear sky
thrb,1634659200,290.5,clear sky
thri,1634140800,291.34,light rain
thri,1634227200,290.52,light rain
thri,1634313600,290.94,light rain
thri,1634400000,284.74,light rain
thri,1634486400,282.77,light rain
thri,1634572800,281.44,light rain
thri,1634659200,284.44,clear sky
thri,1634745600,287.17,light rain
this,1634140800,299.5,few clouds
this,1634227200,298.97,overcast clouds
this,1634313600,300.19,scattered clouds
this,1634400000,298.9,light rain
this,1634486400,289.22,clear sky
this,1634572800,290.69,clear sky
this,1634659200,291.79,clear sky
this,1634745600,294.03,clear sky
thro,1634061600,279.51,rain and snow
thro,1634148000,276.51,rain and snow
thro,1634234400,275.52,scattered clouds
thro,1634320800,277.81,overcast clouds
thro,1634407200,282.73,clear sky
thro,1634493600,288.13,clear sky
thro,1634580000,282.11,scattered clouds
thro,1634666400,279.2,clear sky
thco,1634140800,294.04,light rain
thco,1634227200,293.91,broken clouds
thco,1634313600,293.73,broken clouds
thco,1634400000,290.44,heavy intensity rain
thco,1634486400,284.97,clear sky
thco,1634572800,285.44,scattered clouds
thco,1634659200,288.04,clear sky
thco,1634745600,290.57,clear sky
edis,1634140800,293.81,broken clouds
edis,1634227200,295.19,overcast clouds
edis,1634313600,293.4,overcast clouds
edis,1634400000,293.41,light rain
edis,1634486400,287.84,clear sky
edis,1634572800,288.81,clear sky
edis,1634659200,290.31,clear sky
edis,1634745600,292.04,clear sky
thje,1634140800,299.5,few clouds
thje,1634227200,298.97,overcast clouds
thje,1634313600,300.19,scattered clouds
thje,1634400000,298.9,light rain
thje,1634486400,289.22,clear sky
thje,1634572800,290.69,clear sky
thje,1634659200,291.79,clear sky
thje,1634745600,294.03,clear sky
thst,1634140800,299.5,few clouds
thst,1634227200,298.97,overcast clouds
thst,1634313600,300.19,scattered clouds
thst,1634400000,298.9,light rain
thst,1634486400,289.22,clear sky
thst,1634572800,290.69,clear sky
thst,1634659200,291.79,clear sky
thst,1634745600,294.03,clear sky
tica,1634065200,271.65,snow
tica,1634151600,269.87,light snow
tica,1634238000,270.3,light snow
tica,1634324400,272.79,scattered clouds
tica,1634410800,280.4,clear sky
tica,1634497200,280.21,few clouds
tica,1634583600,282.59,clear sky
tica,1634670000,283.48,clear sky
timu,1634058000,299.39,light rain
timu,1634144400,299.6,light rain
timu,1634230800,299.11,few clouds
timu,1634317200,299.04,broken clouds
timu,1634403600,298.82,clear sky
timu,1634490000,298.42,light rain
timu,1634576400,297.6,overcast clouds
timu,1634662800,298.1,light rain
tont,1634065200,286.92,light rain
tont,1634151600,289.14,clear sky
tont,1634238000,292.07,clear sky
tont,1634324400,293.56,clear sky
tont,1634410800,295.98,clear sky
tont,1634497200,297.38,overcast clouds
tont,1634583600,295.66,clear sky
tont,1634670000,295.65,overcast clouds
tosy,1634054400,291.26,overcast clouds
tosy,1634140800,291.6,clear sky
tosy,1634227200,291.88,broken clouds
tosy,1634313600,291.3,overcast clouds
tosy,1634400000,291.9,light rain
tosy,1634486400,287.73,light rain
tosy,1634572800,288.4,light rain
tosy,1634659200,290.1,clear sky
trte,1634058000,296.79,clear sky
trte,1634144400,300.41,moderate rain
trte,1634230800,300.22,light rain
trte,1634317200,299.45,light rain
trte,1634403600,292.33,clear sky
trte,1634490000,294.03,clear sky
trte,1634576400,295.81,clear sky
trte,1634662800,296.11,broken clouds
tule,1634065200,277.98,few clouds
tule,1634151600,281.39,clear sky
tule,1634238000,281.83,scattered clouds
tule,1634324400,287.92,clear sky
tule,1634410800,291.23,clear sky
tule,1634497200,287.43,overcast clouds
tule,1634583600,287.01,few clouds
tule,1634670000,290.91,clear sky
tusk,1634065200,287.58,light rain
tusk,1634151600,289,clear sky
tusk,1634238000,292.33,clear sky
tusk,1634324400,292.32,clear sky
tusk,1634410800,294.13,clear sky
tusk,1634497200,294.84,overcast clouds
tusk,1634583600,296.82,scattered clouds
tusk,1634670000,297.21,clear sky
tuma,1634065200,289.23,clear sky
tuma,1634151600,290.95,clear sky
tuma,1634238000,291.99,clear sky
tuma,1634324400,294.17,clear sky
tuma,1634410800,297.19,clear sky
tuma,1634497200,296.69,broken clouds
tuma,1634583600,294.17,clear sky
tuma,1634670000,293.57,light rain
tupe,1634058000,299.96,light rain
tupe,1634144400,300.07,overcast clouds
tupe,1634230800,300.08,overcast clouds
tupe,1634317200,299.71,light rain
tupe,1634403600,292.89,clear sky
tupe,1634490000,294.39,clear sky
tupe,1634576400,296.67,overcast clouds
tupe,1634662800,296.87,clear sky
tuai,1634144400,300.21,clear sky
tuai,1634230800,301.12,overcast clouds
tuai,1634317200,302.55,scattered clouds
tuai,1634403600,297.13,light rain
tuai,1634490000,295.03,clear sky
tuai,1634576400,296.11,overcast clouds
tuai,1634662800,299.1,clear sky
tuai,1634749200,300.73,scattered clouds
tuin,1634144400,300.21,clear sky
tuin,1634230800,301.12,overcast clouds
tuin,1634317200,302.55,scattered clouds
tuin,1634403600,297.13,light rain
tuin,1634490000,295.03,clear sky
tuin,1634576400,296.11,overcast clouds
tuin,1634662800,299.1,clear sky
tuin,1634749200,300.73,scattered clouds
tuzi,1634065200,284.82,clear sky
tuzi,1634151600,287.74,clear sky
tuzi,1634238000,290.17,clear sky
tuzi,1634324400,292.36,clear sky
tuzi,1634410800,295.87,clear sky
tuzi,1634497200,296.88,overcast clouds
tuzi,1634583600,294.35,clear sky
tuzi,1634670000,295.05,scattered clouds
ulsg,1634058000,295.99,clear sky
ulsg,1634144400,295.7,moderate rain
ulsg,1634230800,296.81,light rain
ulsg,1634317200,300.24,light rain
ulsg,1634403600,290.82,clear sky
ulsg,1634490000,294.23,clear sky
ulsg,1634576400,296.7,clear sky
ulsg,1634662800,297.9,scattered clouds
upde,1634140800,293.84,overcast clouds
upde,1634227200,294.92,overcast clouds
upde,1634313600,294.34,broken clouds
upde,1634400000,291.04,light rain
upde,1634486400,286.47,few clouds
upde,1634572800,286.84,clear sky
upde,1634659200,287.44,clear sky
upde,1634745600,289.07,clear sky
vall,1634061600,286.1,light rain
vall,1634148000,284.51,clear sky
vall,1634234400,286.52,clear sky
vall,1634320800,284.81,clear sky
vall,1634407200,290.12,clear sky
vall,1634493600,291.92,clear sky
vall,1634580000,292.8,scattered clouds
vall,1634666400,289.5,clear sky
vafo,1634140800,297.84,scattered clouds
vafo,1634227200,297.92,scattered clouds
vafo,1634313600,296.44,overcast clouds
vafo,1634400000,295.14,moderate rain
vafo,1634486400,288.07,clear sky
vafo,1634572800,289.34,clear sky
vafo,1634659200,291.34,clear sky
vafo,1634745600,292.77,clear sky
vama,1634140800,293.28,clear sky
vama,1634227200,294.65,scattered clouds
vama,1634313600,293.17,scattered clouds
vama,1634400000,293.88,moderate rain
vama,1634486400,287.9,clear sky
vama,1634572800,288.57,clear sky
vama,1634659200,290.57,clear sky
vama,1634745600,292.71,clear sky
vick,1634058000,302.3,light rain
vick,1634144400,300.81,overcast clouds
vick,1634230800,300.72,light rain
vick,1634317200,302.05,light rain
vick,1634403600,295.03,light rain
vick,1634490000,295.34,broken clouds
vick,1634576400,296.61,overcast clouds
vick,1634662800,297.51,scattered clouds
vive,1634140800,299.5,few clouds
vive,1634227200,298.97,overcast clouds
vive,1634313600,300.19,scattered clouds
vive,1634400000,298.9,light rain
vive,1634486400,289.22,clear sky
vive,1634572800,290.69,clear sky
vive,1634659200,291.79,clear sky
vive,1634745600,294.03,clear sky
vicr,1634140800,301.8,moderate rain
vicr,1634227200,301.58,moderate rain
vicr,1634313600,301.6,light rain
vicr,1634400000,301.4,light rain
vicr,1634486400,301.03,light rain
vicr,1634572800,300.8,light rain
vicr,1634659200,301.3,light rain
vicr,1634745600,300.63,moderate rain
viis,1634140800,301.8,moderate rain
viis,1634227200,301.58,moderate rain
viis,1634313600,301.6,light rain
viis,1634400000,301.4,light rain
viis,1634486400,301.03,light rain
viis,1634572800,300.8,light rain
viis,1634659200,301.3,light rain
viis,1634745600,300.63,moderate rain
voya,1634058000,286,overcast clouds
voya,1634144400,287.61,moderate rain
voya,1634230800,281.12,light rain
voya,1634317200,280.45,light rain
voya,1634403600,282.73,broken clouds
voya,1634490000,283.03,clear sky
voya,1634576400,285.91,broken clouds
voya,1634662800,275.71,rain and snow
waco,1634061600,294.51,very heavy rain
waco,1634148000,302.72,moderate rain
waco,1634234400,300.13,heavy intensity rain
waco,1634320800,300.72,scattered clouds
waco,1634407200,294.83,clear sky
waco,1634493600,294.14,overcast clouds
waco,1634580000,295.41,clear sky
waco,1634666400,295.61,overcast clouds
waca,1634065200,280.97,light rain
waca,1634151600,283.99,clear sky
waca,1634238000,288.43,clear sky
waca,1634324400,284.41,clear sky
waca,1634410800,286.93,clear sky
waca,1634497200,291.63,broken clouds
waca,1634583600,291.21,clear sky
waca,1634670000,290.51,few clouds
wapa,1634090400,302.1,moderate rain
wapa,1634176800,302.35,moderate rain
wapa,1634263200,302.13,moderate rain
wapa,1634349600,302.35,moderate rain
wapa,1634436000,301.93,overcast clouds
wapa,1634522400,301.7,broken clouds
wapa,1634608800,301.64,light rain
wapa,1634695200,301.56,light rain
wamo,1634140800,299.5,few clouds
wamo,1634227200,298.97,overcast clouds
wamo,1634313600,300.19,scattered clouds
wamo,1634400000,298.9,light rain
wamo,1634486400,289.22,clear sky
wamo,1634572800,290.69,clear sky
wamo,1634659200,291.79,clear sky
wamo,1634745600,294.03,clear sky
waro,1634140800,293.81,broken clouds
waro,1634227200,295.19,overcast clouds
waro,1634313600,293.4,overcast clouds
waro,1634400000,293.41,light rain
waro,1634486400,287.84,clear sky
waro,1634572800,288.81,clear sky
waro,1634659200,290.31,clear sky
waro,1634745600,292.04,clear sky
waba,1634061600,293.64,moderate rain
waba,1634148000,298.44,light rain
waba,1634234400,299.95,scattered clouds
waba,1634320800,293.44,clear sky
waba,1634407200,295.06,clear sky
waba,1634493600,296.46,clear sky
waba,1634580000,297.14,scattered clouds
waba,1634666400,295.63,overcast clouds
wefa,1634140800,293.28,clear sky
wefa,1634227200,294.65,scattered clouds
wefa,1634313600,293.17,scattered clouds
wefa,1634400000,293.88,moderate rain
wefa,1634486400,287.9,clear sky
wefa,1634572800,288.57,clear sky
wefa,1634659200,290.57,clear sky
wefa,1634745600,292.71,clear sky
whis,1634065200,290.9,clear sky
whis,1634151600,292.42,clear sky
whis,1634238000,293.95,few clouds
whis,1634324400,293.94,clear sky
whis,1634410800,296.36,clear sky
whis,1634497200,294.76,scattered clouds
whis,1634583600,293.34,overcast clouds
whis,1634670000,295.13,broken clouds
whsa,1634061600,295.1,clear sky
whsa,1634148000,287.91,clear sky
whsa,1634234400,290.52,clear sky
whsa,1634320800,290.3,clear sky
whsa,1634407200,291.52,clear sky
whsa,1634493600,294.72,light rain
whsa,1634580000,294.9,broken clouds
whsa,1634666400,293.8,light rain
whmi,1634065200,280.26,clear sky
whmi,1634151600,275.08,snow
whmi,1634238000,278.02,rain and snow
whmi,1634324400,282.4,broken clouds
whmi,1634410800,287.02,overcast clouds
whmi,1634497200,288.82,overcast clouds
whmi,1634583600,282.6,broken clouds
whmi,1634670000,287.2,scattered clouds
wiho,1634144400,295.57,overcast clouds
wiho,1634230800,299.48,light rain
wiho,1634317200,299.31,moderate rain
wiho,1634403600,288.79,light rain
wiho,1634490000,290.59,clear sky
wiho,1634576400,291.27,clear sky
wiho,1634662800,294.76,clear sky
wiho,1634749200,288.29,overcast clouds
wicr,1634058000,295.18,few clouds
wicr,1634144400,297.19,moderate rain
wicr,1634230800,293.4,moderate rain
wicr,1634317200,288.23,light rain
wicr,1634403600,290.11,clear sky
wicr,1634490000,293.62,clear sky
wicr,1634576400,294.8,clear sky
wicr,1634662800,295.39,broken clouds
wica,1634061600,280.43,heavy intensity rain
wica,1634148000,275.83,rain and snow
wica,1634234400,280.54,broken clouds
wica,1634320800,281.33,few clouds
wica,1634407200,287.15,few clouds
wica,1634493600,291.65,clear sky
wica,1634580000,288.53,overcast clouds
wica,1634666400,284.92,clear sky
wing,1634065200,283.25,moderate rain
wing,1634151600,280.47,light rain
wing,1634238000,281.11,moderate rain
wing,1634324400,282.19,light rain
wing,1634410800,285.51,light rain
wing,1634497200,278.81,heavy intensity rain
wing,1634583600,282.39,overcast clouds
wing,1634670000,289.29,few clouds
wotr,1634140800,299.5,few clouds
wotr,1634227200,298.97,overcast clouds
wotr,1634313600,300.19,scattered clouds
wotr,1634400000,298.9,light rain
wotr,1634486400,289.22,clear sky
wotr,1634572800,290.69,clear sky
wotr,1634659200,291.79,clear sky
wotr,1634745600,294.03,clear sky
wori,1634140800,293.43,light rain
wori,1634227200,291.8,overcast clouds
wori,1634313600,292.82,light rain
wori,1634400000,289.73,light rain
wori,1634486400,284.66,light rain
wori,1634572800,285.23,light rain
wori,1634659200,286.33,clear sky
wori,1634745600,288.86,light rain
wwim,1634140800,299.5,few clouds
wwim,1634227200,298.97,overcast clouds
wwim,1634313600,300.19,scattered clouds
wwim,1634400000,298.9,light rain
wwim,1634486400,289.22,clear sky
wwim,1634572800,290.69,clear sky
wwim,1634659200,291.79,clear sky
wwim,1634745600,294.03,clear sky
wwii,1634140800,299.5,few clouds
wwii,1634227200,298.97,overcast clouds
wwii,1634313600,300.19,scattered clouds
wwii,1634400000,298.9,light rain
wwii,1634486400,289.22,clear sky
wwii,1634572800,290.69,clear sky
wwii,1634659200,291.79,clear sky
wwii,1634745600,294.03,clear sky
wrst,1634072400,265.78,light snow
wrst,1634158800,267.31,snow
wrst,1634245200,268.21,light snow
wrst,1634331600,266.22,overcast clouds
wrst,1634418000,264.17,few clouds
wrst,1634504400,264.83,clear sky
wrst,1634590800,263.21,light snow
wrst,1634677200,267.99,light snow
wrbr,1634054400,295.26,light rain
wrbr,1634140800,295.6,light rain
wrbr,1634227200,294.88,overcast clouds
wrbr,1634313600,295.1,few clouds
wrbr,1634400000,295.8,light rain
wrbr,1634486400,290.73,clear sky
wrbr,1634572800,291.3,clear sky
wrbr,1634659200,293.2,overcast clouds
wupa,1634065200,280.97,light rain
wupa,1634151600,283.99,clear sky
wupa,1634238000,288.43,clear sky
wupa,1634324400,284.41,clear sky
wupa,1634410800,286.93,clear sky
wupa,1634497200,291.63,broken clouds
wupa,1634583600,291.21,clear sky
wupa,1634670000,290.51,few clouds
yell,1634065200,271.72,light snow
yell,1634151600,269.94,light snow
yell,1634238000,269.58,light snow
yell,1634324400,271.36,light snow
yell,1634410800,277.38,few clouds
yell,1634497200,282.58,broken clouds
yell,1634583600,278.66,scattered clouds
yell,1634670000,279.76,clear sky
york,1634140800,295,light rain
york,1634227200,294.48,overcast clouds
york,1634313600,294.8,scattered clouds
york,1634400000,297,light rain
york,1634486400,288.73,clear sky
york,1634572800,289.6,clear sky
york,1634659200,291,broken clouds
york,1634745600,292.23,clear sky
yose,1634065200,277.83,clear sky
yose,1634151600,282.15,clear sky
yose,1634238000,284.98,clear sky
yose,1634324400,288.87,clear sky
yose,1634410800,290.99,clear sky
yose,1634497200,287.59,overcast clouds
yose,1634583600,288.17,clear sky
yose,1634670000,289.96,clear sky
yuho,1634061600,279.31,rain and snow
yuho,1634148000,278.22,few clouds
yuho,1634234400,282.53,few clouds
yuho,1634320800,279.81,clear sky
yuho,1634407200,284.53,clear sky
yuho,1634493600,288.93,clear sky
yuho,1634580000,289.41,broken clouds
yuho,1634666400,290.01,clear sky
yuch,1634072400,268.53,snow
yuch,1634158800,268.76,light snow
yuch,1634245200,269.26,overcast clouds
yuch,1634331600,268.27,overcast clouds
yuch,1634418000,268.72,overcast clouds
yuch,1634504400,269.18,scattered clouds
yuch,1634590800,268.16,broken clouds
yuch,1634677200,269.24,light snow
zion,1634065200,277.56,rain and snow
zion,1634151600,281.38,scattered clouds
zion,1634238000,284.81,clear sky
zion,1634324400,285.5,clear sky
zion,1634410800,288.71,clear sky
zion,1634497200,289.52,overcast clouds
zion,1634583600,290.6,broken clouds
zion,1634670000,291.39,few clouds
